"player_id","season_id","games","games_started","minutes_played","field_goals","field_goal_attempts","three_point","three_point_attempts","rebounds","assists","steals","blocks","points"
"452","7","39","9","1119","187","443","72","196","80","139","44","10","551"
"453","1","65","52","1865","246","537","37","110","313","88","34","23","676"
"453","2","78","37","2035","210","495","95","265","386","100","69","36","577"
"453","3","66","50","1674","231","526","84","234","334","78","54","31","603"
"453","4","76","76","2295","297","704","124","354","498","106","58","53","849"
"453","5","81","81","2338","338","747","152","378","521","110","58","77","948"
"453","6","57","37","1500","203","470","58","149","294","71","47","18","579"
"453","7","73","51","1727","199","470","54","166","263","77","37","38","529"
"455","4","30","16","557","73","167","18","62","69","25","27","10","185"
"458","4","18","15","625","80","225","7","35","94","66","27","6","196"
"458","5","78","8","2232","195","462","32","116","403","117","68","26","502"
"459","2","37","0","259","32","64","0","0","64","11","4","18","98"
"459","3","58","4","684","69","129","0","1","150","26","15","50","190"
"459","4","51","1","432","55","103","0","1","121","7","16","32","146"
"459","5","51","10","658","87","162","0","2","173","20","21","53","217"
"460","2","21","0","247","20","57","0","7","34","21","8","2","42"
"460","3","58","31","1309","170","389","18","62","149","187","35","15","417"
"461","1","37","2","379","60","117","0","0","89","12","11","17","141"
"461","2","75","7","1449","233","363","0","3","321","41","50","94","544"
"461","3","58","0","1077","224","331","0","0","244","31","32","55","525"
"461","4","28","5","447","83","135","0","1","78","15","11","20","189"
"461","5","12","2","212","35","52","0","0","43","6","5","15","83"
"461","6","49","0","791","144","233","0","1","174","13","22","63","340"
"461","7","64","16","1149","241","404","0","3","260","38","26","76","541"
"462","4","27","0","446","49","116","10","30","48","57","27","11","150"
"462","5","27","1","229","36","80","5","13","37","31","8","3","103"
"464","4","33","0","135","26","72","5","23","17","15","4","0","68"
"464","5","41","0","384","62","169","10","46","50","65","15","0","154"
"465","1","64","40","2034","412","935","105","271","174","75","45","17","1115"
"465","2","42","0","1000","174","476","83","225","96","41","23","11","563"
"465","3","64","9","1810","387","889","135","350","166","95","46","12","1144"
"465","4","60","60","1556","272","633","170","421","137","58","37","14","791"
"465","5","54","2","1033","126","372","77","237","97","34","23","7","392"
"465","6","62","35","1729","316","784","103","282","133","56","44","17","879"
"465","7","59","17","1411","224","542","75","210","130","84","36","14","628"
"466","1","82","1","2135","458","847","6","22","434","82","90","26","1045"
"466","2","76","68","2434","451","968","38","115","411","173","124","25","1071"
"466","3","79","78","2718","582","1283","90","292","476","182","167","36","1417"
"466","4","74","74","2237","362","687","45","118","449","122","114","30","814"
"466","5","73","73","2407","495","963","7","30","660","135","112","37","1102"
"466","6","63","1","1755","348","687","1","4","325","74","64","41","808"
"466","7","76","76","2629","509","958","1","8","571","125","133","55","1127"
"467","2","62","45","1487","172","373","1","1","362","100","34","49","472"
"467","3","82","3","1416","172","404","0","1","353","92","40","41","490"
"467","4","62","58","1725","253","443","0","1","405","99","62","58","639"
"467","5","73","60","1774","231","437","1","10","455","71","57","63","638"
"468","2","82","59","1731","340","619","0","0","465","113","18","52","833"
"468","3","70","9","1049","156","290","0","1","282","36","18","38","399"
"468","4","51","5","525","78","158","0","1","124","42","7","21","178"
"468","5","60","3","710","138","290","0","0","178","29","10","22","364"
"468","7","77","55","2033","245","559","0","4","438","96","35","70","610"
"469","4","44","18","843","88","221","33","99","125","36","15","16","240"
"471","4","38","11","609","126","238","0","3","159","30","14","33","284"
"472","1","34","2","340","59","133","12","34","78","10","11","19","143"
"472","2","68","8","957","181","329","0","0","315","47","21","51","443"
"472","3","56","30","951","136","249","0","1","277","40","23","46","328"
"472","4","39","15","584","89","178","0","4","177","12","20","22","207"
"472","5","59","17","861","150","315","0","1","269","31","19","36","352"
"473","2","63","0","1070","141","299","0","0","323","73","15","42","315"
"473","3","65","2","1072","134","300","2","13","311","71","24","33","303"
"473","4","61","5","871","77","168","0","1","220","57","18","24","177"
"473","5","79","28","1599","191","370","0","0","424","76","26","42","428"
"473","6","41","15","624","79","167","0","0","171","34","13","18","169"
"473","7","79","37","1669","206","454","0","1","395","73","24","55","455"
"474","1","45","0","732","82","137","0","1","219","20","23","58","250"
"474","2","60","20","1132","120","207","4","13","299","43","26","61","320"
"474","3","72","0","1396","177","275","3","12","379","19","32","97","477"
"474","4","12","0","114","9","22","0","3","31","5","5","7","28"
"474","5","27","15","402","38","72","4","14","98","12","15","13","105"
"474","6","32","1","486","59","108","0","0","148","6","19","46","168"
"474","7","42","0","624","71","123","2","3","172","17","16","44","207"
"475","2","74","19","1744","195","440","73","210","204","83","56","5","545"
"475","3","78","26","1773","194","485","84","248","175","81","48","11","564"
"475","4","30","0","308","30","80","14","44","24","11","3","0","86"
"475","5","13","0","192","21","59","12","37","27","14","4","1","65"
"475","6","17","12","461","55","142","24","61","34","26","5","3","163"
"475","7","65","2","1495","236","616","95","285","148","103","48","7","693"
"476","1","75","11","1463","53","99","0","0","266","24","10","93","153"
"476","2","49","0","406","36","62","0","0","93","5","12","49","87"
"476","3","33","0","186","12","32","0","0","38","2","3","12","28"
"476","4","19","0","122","10","16","0","0","31","3","2","6","25"
"476","5","19","0","96","6","10","0","0","21","1","2","12","18"
"476","6","64","51","1349","85","152","0","0","250","9","36","84","219"
"476","7","62","3","566","35","68","0","0","115","13","13","42","87"
"477","4","33","1","405","36","115","3","22","46","61","18","7","106"
"478","1","58","0","1395","294","653","72","213","99","119","50","6","769"
"478","2","66","1","982","183","386","43","112","91","99","41","8","467"
"478","3","20","0","368","56","131","7","25","37","32","7","4","150"
"478","4","67","0","963","172","392","35","98","104","81","31","8","419"
"478","5","68","0","1079","171","370","39","110","117","82","44","10","433"
"478","6","64","0","1382","271","637","65","170","128","96","56","7","708"
"478","7","41","2","513","83","193","18","47","46","58","17","6","215"
"479","1","53","0","1020","131","279","34","107","228","71","39","22","356"
"479","2","76","74","2271","277","624","136","376","302","114","67","50","764"
"479","3","63","40","1735","231","527","97","283","292","125","56","28","625"
"479","4","74","18","1777","185","473","87","263","387","194","48","26","527"
"479","5","76","45","2190","264","693","119","370","420","163","78","57","758"
"479","6","63","16","1440","175","387","46","138","344","126","35","48","491"
"479","7","80","4","2058","312","675","111","325","366","123","82","63","822"
"480","1","76","51","1980","332","645","0","2","424","57","27","52","854"
"480","2","82","43","1929","344","683","9","32","398","104","41","32","866"
"480","3","82","73","2266","352","725","2","6","470","87","36","71","911"
"480","4","52","0","577","107","186","1","3","129","21","14","11","292"
"480","5","66","0","1342","174","317","0","2","285","74","33","55","473"
"480","6","59","39","1868","303","632","0","0","365","55","34","54","738"
"480","7","81","69","2239","286","589","0","2","425","84","44","64","701"
"481","2","57","3","894","125","297","7","23","216","48","27","16","298"
"481","3","52","0","663","80","225","13","53","155","17","21","8","217"
"481","4","23","1","264","38","92","13","48","78","12","5","3","115"
"481","5","19","0","84","8","27","3","14","23","0","5","0","28"
"482","4","3","0","10","0","3","0","1","2","0","0","0","0"
"483","4","11","0","159","18","50","7","27","33","8","5","1","43"
"483","5","29","11","599","39","126","20","70","70","19","14","5","115"
"484","2","76","43","2288","370","1005","124","390","204","328","65","15","973"
"484","3","70","68","2262","341","897","111","336","208","396","42","6","895"
"484","4","57","0","703","116","255","31","70","47","100","11","5","285"
"484","5","64","0","1366","262","634","88","256","112","148","35","6","679"
"485","4","29","0","219","19","43","0","0","56","4","3","6","59"
"485","5","1","0","6","2","2","0","0","1","0","0","0","4"
"486","4","64","1","973","77","223","12","63","88","130","28","6","183"
"487","2","75","25","1831","230","558","55","176","159","255","57","15","573"
"487","3","82","6","2014","207","500","60","174","160","248","77","5","527"
"487","4","13","0","125","16","52","3","13","11","14","8","0","43"
"487","5","45","23","1198","196","484","33","102","151","167","37","5","477"
"487","6","65","2","1260","177","450","21","76","91","133","44","2","441"
"487","7","80","4","1590","179","425","35","98","130","164","57","7","445"
"488","2","2","0","8","0","3","0","1","2","1","0","0","0"
"488","3","2","0","13","1","3","1","1","1","0","2","0","3"
"488","4","70","42","2029","338","703","137","322","178","188","79","7","898"
"488","5","44","9","692","102","224","50","111","60","67","22","3","299"
"489","1","82","82","2778","381","774","78","226","414","337","74","46","924"
"489","2","81","15","1984","291","632","54","169","348","233","36","23","708"
"489","3","79","24","1974","302","580","45","112","326","222","44","32","717"
"489","4","73","33","1283","146","327","20","81","158","170","18","9","338"
"489","5","76","4","1386","202","383","25","69","233","176","26","21","485"
"489","6","57","35","1424","156","351","31","99","280","205","34","25","365"
"489","7","75","20","1709","179","332","30","78","254","180","52","27","435"
"490","1","81","9","1971","314","755","143","383","244","244","89","4","856"
"490","2","12","0","177","19","51","5","18","22","24","11","4","51"
"490","3","51","17","675","73","190","31","102","87","68","19","5","202"
"490","4","24","0","394","43","117","7","42","61","56","18","5","117"
"490","5","61","18","1262","183","445","81","203","143","157","70","5","531"
"490","6","38","9","656","94","290","27","117","72","77","29","1","237"
"490","7","71","0","1289","188","466","82","216","138","151","71","3","534"
"491","1","61","44","1683","240","520","102","254","276","105","40","30","682"
"491","2","63","63","1838","209","481","107","263","248","114","39","21","595"
"491","3","82","61","2584","333","774","123","324","345","186","64","46","929"
"491","4","53","2","841","93","220","53","134","115","50","15","7","275"
"491","5","31","30","703","77","188","39","99","83","39","14","10","222"
"491","6","55","3","1445","239","504","83","208","204","117","28","8","677"
"491","7","75","3","1943","276","624","128","299","291","145","39","35","785"
"492","4","5","0","62","6","19","4","16","7","0","1","0","24"
"492","5","26","0","147","20","65","15","47","23","5","5","1","63"
"493","1","80","80","3227","726","1611","137","379","281","450","168","23","1929"
"493","2","80","80","2699","602","1354","81","284","190","329","148","25","1513"
"493","3","82","82","3023","576","1278","69","209","295","471","141","23","1560"
"493","4","74","33","1998","247","557","43","135","204","236","79","27","630"
"493","5","81","81","2734","436","1021","87","282","271","383","150","37","1121"
"493","6","58","58","2120","450","1040","62","201","200","346","85","18","1181"
"493","7","82","82","3076","597","1436","94","328","316","496","169","36","1577"
"494","2","82","41","1817","145","416","83","264","131","198","41","14","393"
"494","4","66","26","1228","155","363","44","149","132","112","21","12","412"
"495","1","73","18","1796","255","651","109","304","173","368","62","6","701"
"495","2","36","0","529","61","158","35","97","42","67","20","5","167"
"495","3","41","5","912","151","364","70","160","104","199","38","8","416"
"495","4","2","0","35","4","12","4","9","3","9","2","0","12"
"495","5","12","10","291","42","100","16","45","25","37","15","2","110"
"495","6","39","5","831","147","315","55","125","61","129","24","2","406"
"496","1","63","24","1551","206","531","71","217","103","170","47","21","616"
"496","2","50","21","1087","148","402","94","263","85","119","34","11","435"
"496","3","81","78","2485","361","875","189","498","232","287","67","39","1068"
"496","4","69","40","1284","118","325","67","203","155","135","35","9","357"
"496","5","81","8","1642","169","482","75","250","156","161","39","29","474"
"496","6","65","48","1682","256","644","127","329","138","146","46","24","712"
"496","7","82","72","2249","293","738","178","434","127","167","66","27","882"
"497","4","5","0","43","0","7","0","5","7","0","0","0","0"
"498","4","9","0","32","1","10","0","4","3","2","0","0","4"
"499","1","56","34","1118","121","264","17","51","182","38","40","18","331"
"499","2","54","2","662","87","186","13","35","94","25","35","7","241"
"499","3","65","24","1020","98","236","19","58","149","47","39","15","258"
"499","4","13","0","89","3","14","0","3","15","6","5","1","11"
"499","5","73","38","1632","132","255","17","60","245","72","63","13","325"
"499","6","63","31","1827","227","551","44","137","322","113","83","17","665"
"499","7","82","82","2541","305","744","69","219","320","133","107","29","842"
"500","4","17","0","231","35","95","15","45","22","26","8","0","106"
"501","2","41","2","535","79","201","12","41","74","44","18","9","231"
"501","3","52","0","533","76","167","5","36","87","20","20","11","194"
"501","4","15","0","214","36","66","5","15","28","24","4","5","110"
"501","5","57","13","1114","176","422","23","99","142","118","27","13","505"
"502","2","74","4","1446","324","778","137","387","186","91","42","12","884"
"502","3","82","48","2330","448","1006","204","510","275","122","70","42","1295"
"502","4","47","0","538","95","232","39","111","85","33","9","7","262"
"502","5","69","14","1557","230","587","84","260","163","56","38","19","616"
"502","6","31","2","781","154","320","43","110","108","34","28","17","400"
"502","7","60","7","1080","155","424","59","188","141","50","19","23","421"
"503","2","41","14","712","85","178","10","31","134","36","27","30","219"
"503","3","8","0","72","9","20","3","9","7","0","5","0","26"
"503","4","64","7","1177","174","379","55","181","262","55","29","43","442"
"504","4","22","0","163","17","42","5","10","36","4","1","13","48"
"505","4","3","0","31","5","12","2","7","5","2","0","0","12"
"505","5","5","0","35","4","10","4","9","1","0","1","0","13"
"505","6","14","0","84","9","31","2","13","12","2","2","3","20"
"506","1","54","15","933","108","289","34","92","140","85","31","7","321"
"506","3","9","0","180","28","70","7","20","34","11","4","1","73"
"506","4","4","0","25","3","15","0","2","9","2","0","0","8"
"506","6","26","5","456","60","150","12","36","70","31","13","6","173"
"507","4","5","0","17","0","4","0","2","3","3","0","0","1"
"507","5","21","0","93","5","19","3","10","15","2","6","0","18"
"508","1","81","81","1718","264","568","9","37","465","121","29","71","584"
"508","2","73","15","1274","163","415","55","176","258","88","24","53","425"
"508","3","80","78","2470","403","883","128","308","660","240","44","94","1053"
"508","4","54","1","797","134","277","25","81","191","81","15","30","337"
"508","5","57","6","1035","124","306","38","102","244","109","22","27","340"
"508","6","37","29","920","156","319","3","12","270","98","16","48","355"
"508","7","82","40","2233","376","811","31","87","590","183","24","113","905"
"509","1","68","30","1661","259","570","7","36","207","101","50","32","653"
"509","2","80","72","2315","370","847","45","136","273","206","51","22","969"
"509","3","77","77","2461","403","930","40","115","310","199","51","32","1081"
"509","4","72","41","1667","234","553","61","173","185","112","41","15","662"
"509","5","72","0","1431","232","529","48","136","211","75","39","19","624"
"509","6","55","55","1831","332","723","11","47","225","126","49","20","830"
"509","7","68","58","2133","382","855","33","100","250","177","68","34","1055"
"510","1","81","80","2244","410","890","0","4","610","166","33","142","1025"
"510","2","76","76","1926","317","710","0","2","540","84","18","125","802"
"510","3","81","81","2409","331","754","2","5","538","91","29","182","871"
"510","4","48","13","682","80","147","0","0","154","21","8","46","221"
"510","5","81","81","1878","182","411","0","2","398","95","32","110","481"
"510","6","65","65","1937","332","668","0","1","572","108","32","128","834"
"510","7","79","79","2269","385","859","1","4","656","113","39","206","937"
"511","1","72","11","1125","173","352","0","2","306","29","14","52","406"
"511","2","70","57","1874","357","777","3","11","556","103","34","52","841"
"511","3","72","32","1500","286","521","0","1","535","54","29","64","696"
"511","4","7","0","47","5","13","0","0","14","0","1","0","12"
"511","5","73","11","1513","278","549","0","1","451","87","36","37","645"
"511","6","39","8","551","82","165","0","3","186","16","14","27","194"
"511","7","29","1","458","77","155","0","2","166","13","8","19","194"
"512","2","82","78","2381","251","634","68","208","314","184","66","18","729"
"512","3","28","0","226","17","40","7","23","41","12","5","2","47"
"512","4","80","71","2374","183","477","94","270","307","141","71","32","563"
"512","5","59","3","866","93","208","24","74","166","57","37","11","246"
"513","4","23","1","237","25","68","4","19","24","52","10","2","63"
"513","5","53","0","869","97","230","16","61","90","182","26","7","237"
"514","1","74","44","2061","307","583","0","1","771","84","33","80","741"
"514","2","64","17","1345","211","446","0","7","416","57","34","25","509"
"514","3","69","30","1376","231","461","0","2","409","67","31","61","579"
"514","4","56","4","689","87","214","19","54","206","29","15","21","257"
"514","5","53","17","835","121","295","34","108","218","36","16","23","343"
"514","6","62","62","2162","323","671","0","0","681","90","50","74","855"
"514","7","65","21","1191","139","310","0","2","365","32","16","33","375"
"515","4","3","0","9","0","1","0","1","1","0","0","0","0"
"515","5","36","0","315","36","98","19","63","37","13","14","4","97"
"516","4","8","1","84","13","39","3","11","9","19","2","0","35"
"517","2","24","3","297","49","99","21","52","39","13","10","0","135"
"517","3","13","0","158","16","42","4","18","22","11","1","1","40"
"517","4","4","0","13","2","5","1","2","1","1","0","0","7"
"517","5","43","3","480","71","160","16","51","57","35","8","1","178"
"517","7","61","2","902","131","294","53","138","94","56","12","10","374"
"518","1","63","61","2169","361","926","98","303","234","305","95","21","1019"
"518","2","41","41","1173","218","543","76","211","104","272","44","4","632"
"518","3","80","79","2728","423","1135","154","457","244","609","101","8","1241"
"518","4","81","13","1802","192","535","79","252","196","395","70","5","577"
"518","5","48","7","868","112","304","51","155","96","170","29","7","332"
"518","6","66","66","2331","469","1121","129","388","226","365","104","22","1260"
"518","7","80","80","2897","497","1247","173","461","246","521","125","10","1397"
"519","1","45","2","589","100","214","14","39","65","33","20","7","283"
"519","2","33","0","123","6","21","0","4","11","2","3","0","21"
"519","4","1","0","12","3","8","0","2","2","1","0","0","9"
"519","5","1","0","42","6","14","1","2","5","2","1","2","13"
"519","6","65","3","1052","115","281","33","77","117","63","23","11","346"
"519","7","78","19","1016","82","222","11","49","101","48","22","6","262"
"520","1","81","8","1549","146","346","123","287","160","43","29","19","475"
"520","2","57","2","669","74","201","63","175","62","24","13","8","250"
"520","3","20","6","236","31","68","28","54","23","9","3","4","97"
"520","4","48","2","381","44","92","31","66","38","14","7","10","132"
"520","5","48","0","463","58","142","41","104","50","14","11","10","178"
"520","6","51","10","666","57","150","46","114","49","19","17","9","185"
"520","7","38","0","221","21","61","16","53","22","13","2","6","60"
"521","2","33","24","889","158","299","13","37","220","36","18","59","386"
"521","3","76","71","2078","386","712","31","101","528","87","53","99","921"
"521","4","54","12","1270","231","491","19","75","306","58","40","54","584"
"521","5","50","11","1044","166","367","25","79","211","41","23","39","434"
"521","7","19","0","276","43","94","5","19","65","15","12","19","104"
"522","2","52","34","1233","104","309","45","134","146","92","30","24","332"
"522","3","59","25","1312","157","371","48","142","219","95","32","45","472"
"522","4","16","0","110","8","28","4","10","18","8","4","5","25"
"522","5","36","0","470","55","149","5","37","121","20","13","10","152"
"523","2","63","61","2035","375","888","125","321","244","330","90","10","1070"
"523","3","72","69","2400","461","1092","110","338","255","352","69","17","1291"
"523","4","54","5","1140","209","525","45","139","118","130","27","5","595"
"523","5","52","50","1870","371","895","120","351","202","263","61","20","1018"
"523","6","66","60","2129","319","769","105","276","211","251","49","10","847"
"523","7","75","75","2365","357","878","120","327","247","303","58","8","999"
"524","4","18","3","174","20","47","10","27","10","28","4","1","59"
"525","2","77","40","1902","286","677","57","167","214","276","54","10","778"
"525","4","47","47","1749","326","710","120","310","159","139","41","10","889"
"525","5","82","33","2294","433","959","123","316","228","251","69","17","1150"
"526","1","80","31","2103","346","688","69","171","209","377","80","4","933"
"526","2","75","75","2665","404","926","70","205","234","720","92","9","1143"
"526","3","62","61","2222","347","806","72","202","215","543","100","10","1090"
"526","4","69","24","1732","237","522","34","118","179","335","74","6","681"
"526","5","66","13","1411","139","354","36","108","120","237","53","7","373"
"526","6","61","61","2124","374","767","73","200","227","401","82","6","999"
"526","7","73","71","2513","448","971","85","232","198","501","107","8","1216"
"527","1","73","73","2634","496","978","1","3","714","233","74","31","1203"
"527","2","49","4","904","160","313","0","2","257","85","31","26","388"
"527","3","69","67","2288","513","981","0","1","643","147","48","26","1257"
"527","4","79","10","1477","248","420","0","0","440","124","31","40","576"
"527","5","55","5","903","178","335","0","1","305","84","22","28","427"
"527","6","57","57","2121","464","922","0","5","545","162","54","22","1147"
"527","7","79","79","2907","602","1160","0","4","886","279","67","22","1459"
"528","4","18","0","234","61","109","7","19","85","13","9","9","148"
"531","2","62","15","1352","172","434","43","150","200","72","44","70","487"
"531","4","49","0","505","77","169","20","66","82","13","19","18","206"
"531","5","37","1","235","29","72","7","25","42","10","7","6","89"
"532","4","78","65","1966","190","460","73","220","257","124","45","18","497"
"533","4","37","4","384","58","150","18","51","40","19","8","6","161"
"533","5","22","1","195","34","78","10","22","20","25","3","1","99"
"534","1","72","51","1597","211","386","23","60","382","150","47","57","533"
"534","2","17","4","296","28","53","8","19","45","33","12","3","72"
"534","3","78","78","2360","247","566","105","291","373","333","58","46","661"
"534","4","22","14","381","44","118","13","31","74","50","10","4","107"
"534","5","42","1","595","55","148","12","49","105","81","18","7","150"
"534","6","50","6","718","56","118","3","7","171","51","15","18","138"
"534","7","67","22","1487","156","343","24","84","325","141","32","27","401"
"535","1","41","2","838","81","202","43","118","184","51","20","2","228"
"535","2","52","15","701","37","114","32","98","91","46","14","4","109"
"535","3","82","4","1707","213","443","107","233","207","130","26","5","579"
"535","4","20","0","151","9","23","8","20","39","22","2","0","28"
"535","5","47","2","373","22","62","19","52","53","40","13","4","63"
"535","6","39","2","752","91","209","53","117","128","42","14","6","237"
"535","7","59","17","900","100","231","73","175","157","99","21","4","281"
"536","2","47","5","924","81","238","28","90","150","58","56","16","248"
"536","4","2","0","23","1","7","0","2","6","1","0","0","3"
"536","5","20","0","173","11","39","1","12","35","19","7","3","36"
"537","1","58","47","1856","279","620","110","260","172","68","19","7","764"
"537","2","74","0","1806","285","615","141","325","195","60","54","11","790"
"537","3","76","9","1426","238","520","88","195","140","59","38","12","636"
"537","4","49","7","714","98","252","41","133","31","25","24","2","271"
"537","5","68","6","926","136","333","79","204","62","24","22","5","380"
"537","6","62","18","1636","272","658","106","286","127","61","46","9","747"
"537","7","41","1","383","64","145","16","43","30","13","13","1","164"
"538","2","71","62","2037","353","700","49","133","421","130","56","34","855"
"538","3","62","3","952","131","296","21","84","225","34","20","21","341"
"538","4","34","0","479","57","138","11","47","101","34","18","11","150"
"538","5","37","22","547","90","205","16","57","109","41","17","5","230"
"538","7","44","14","538","97","213","24","83","93","31","7","10","250"
"539","4","32","4","331","39","86","1","7","64","8","15","8","98"
"540","1","80","1","1685","285","632","129","308","196","96","27","4","783"
"540","2","54","1","1193","188","503","50","164","129","100","23","1","543"
"540","3","52","3","1114","193","471","68","180","90","83","18","0","548"
"540","4","2","0","18","0","7","0","2","1","1","0","0","4"
"540","5","40","2","807","151","325","41","100","83","47","20","1","390"
"540","6","56","7","1206","212","486","83","198","118","117","27","2","557"
"540","7","68","17","1484","246","597","89","251","143","129","30","2","645"
"541","4","23","0","93","9","36","1","12","17","5","3","0","21"
"542","2","40","3","492","83","190","13","41","82","22","6","12","194"
"542","3","76","5","1174","180","420","28","89","255","25","18","23","435"
"542","4","38","0","342","43","111","5","27","61","10","16","6","100"
"542","5","56","0","823","146","310","41","114","201","25","10","22","384"
"542","7","75","28","1249","256","486","0","0","258","44","24","32","587"
"543","1","30","0","215","35","67","26","46","28","3","1","5","104"
"543","2","35","0","197","22","56","19","48","22","11","0","2","63"
"543","3","54","1","540","60","146","52","122","58","13","12","4","178"
"543","4","8","0","22","2","7","1","6","3","0","0","0","5"
"543","5","10","0","44","8","18","7","15","5","0","0","0","24"
"543","6","54","0","1020","161","337","133","282","104","12","16","9","477"
"543","7","81","1","1641","178","430","149","351","152","35","28","8","535"
"544","4","19","0","75","12","27","0","0","22","3","2","0","24"
"545","2","6","1","68","12","14","0","0","21","4","1","3","27"
"545","3","5","0","30","1","5","0","0","8","3","0","0","3"
"545","4","8","0","28","2","4","0","0","6","2","0","1","4"
"546","4","5","1","52","5","7","0","0","10","3","3","1","14"
"547","2","25","25","738","129","263","4","16","138","42","31","5","308"
"547","4","51","50","1728","399","814","65","178","314","142","51","22","1025"
"547","5","76","72","2408","443","899","9","35","395","130","69","29","1070"
"548","4","5","0","40","3","15","1","6","7","6","1","0","9"
"548","5","35","0","395","28","80","12","49","50","39","9","2","84"
"549","4","31","0","462","64","193","27","86","48","55","14","5","160"
"549","5","57","1","698","114","278","36","111","85","108","36","6","283"
"550","1","80","80","2774","507","1021","111","297","430","260","80","51","1511"
"550","2","73","73","1914","293","656","118","303","294","144","46","24","868"
"550","3","75","68","2098","321","712","112","300","348","178","86","31","1010"
"550","4","25","7","277","28","70","15","43","48","10","4","5","81"
"550","5","68","38","1231","144","397","75","242","186","71","33","17","417"
"550","6","61","61","2075","394","890","100","273","317","274","70","26","1181"
"550","7","77","77","2575","476","1092","145","382","487","370","84","30","1430"
"551","4","21","1","170","16","30","0","0","51","10","4","4","40"
"552","1","59","0","717","74","210","20","69","61","56","42","5","197"
"552","2","43","20","982","77","223","31","109","69","165","67","4","221"
"552","3","31","2","377","28","92","9","43","43","66","25","2","74"
"552","4","14","0","134","4","24","3","17","11","18","11","1","14"
"552","5","62","18","1211","116","302","68","196","99","147","74","13","331"
"552","6","36","8","517","49","130","13","44","56","67","34","3","131"
"552","7","39","0","510","39","120","10","39","44","73","26","3","105"
"553","4","16","0","80","13","29","5","13","14","11","2","3","31"
"554","4","26","0","299","40","98","16","47","32","34","9","2","137"
"555","2","72","10","1330","176","452","62","193","109","162","33","6","480"
"555","3","72","42","1667","244","581","64","178","136","234","43","7","677"
"555","4","41","2","416","46","122","17","44","39","52","9","1","142"
"555","5","51","0","470","74","165","15","42","41","54","10","2","205"
"555","7","78","5","1324","213","511","59","153","97","219","37","3","555"
"556","2","35","1","261","26","67","5","19","39","11","6","1","73"
"556","4","69","27","1426","158","338","49","125","245","47","41","20","419"
"556","5","45","4","508","65","151","14","37","68","26","17","9","171"
"557","2","54","4","798","126","260","0","2","303","33","32","20","308"
"557","3","70","0","873","141","293","0","1","307","34","23","20","339"
"557","4","48","1","560","105","196","0","1","223","31","26","9","241"
"557","5","71","7","917","130","291","0","1","359","46","39","36","307"
"557","7","70","0","1056","138","321","0","1","315","46","41","26","333"
"558","4","68","30","1518","210","536","92","252","157","344","48","4","530"
"559","2","68","2","1047","119","263","69","170","47","53","16","5","323"
"559","4","45","0","314","31","88","20","64","25","20","12","1","82"
"559","5","33","0","277","25","62","17","50","20","11","3","1","75"
"560","1","67","21","1754","217","515","93","223","217","62","41","35","607"
"560","2","33","0","271","11","54","3","27","41","12","5","12","30"
"560","3","38","0","418","30","90","16","47","44","24","5","9","79"
"560","4","47","33","1030","70","187","44","114","99","45","22","23","197"
"560","5","72","25","1055","111","260","65","157","181","57","20","23","305"
"560","6","65","1","1717","235","469","99","219","251","88","35","58","634"
"560","7","2","0","25","6","9","0","2","1","2","0","0","14"
"561","1","60","12","872","116","268","0","0","178","16","22","72","260"
"561","2","27","26","586","86","172","0","0","166","23","26","39","196"
"561","3","23","20","584","76","162","0","1","165","19","18","40","178"
"561","4","5","0","13","1","4","0","0","4","0","1","1","4"
"561","6","52","0","643","84","184","0","2","160","33","32","76","186"
"561","7","71","55","1937","306","605","0","2","672","83","53","201","696"
"562","1","74","74","2412","569","1129","0","3","606","185","48","44","1352"
"562","2","81","16","1659","300","642","5","20","526","105","47","18","763"
"562","3","82","2","1399","263","560","1","7","391","81","26","16","626"
"562","4","36","1","461","71","151","17","50","139","37","14","4","184"
"562","5","76","76","1636","269","598","65","161","360","66","46","27","664"
"562","6","66","66","2067","436","888","0","3","428","140","35","24","1025"
"562","7","82","67","2184","432","915","3","16","541","182","67","35","1048"
"563","1","58","1","635","66","147","0","0","152","10","17","28","154"
"563","2","79","0","1235","231","450","0","2","288","59","10","59","520"
"563","3","53","1","578","111","220","0","0","128","17","3","26","249"
"563","4","49","3","559","109","198","0","2","142","23","7","20","232"
"563","5","48","0","526","84","205","0","2","126","47","8","36","187"
"563","6","57","21","1176","203","382","0","1","280","33","19","76","453"
"563","7","79","8","1721","330","716","0","0","346","57","24","59","721"
"564","1","60","6","738","101","191","0","1","201","26","29","17","278"
"564","2","52","35","1030","169","303","0","0","252","78","35","37","428"
"564","3","59","50","1271","181","346","0","3","363","90","29","31","483"
"564","4","8","0","76","14","31","2","6","22","4","1","1","39"
"564","5","36","2","579","81","155","0","2","120","30","20","12","201"
"564","6","59","2","1121","212","343","0","0","306","65","21","47","549"
"564","7","81","58","1997","315","563","0","2","515","130","63","64","838"
"565","2","19","2","126","21","37","0","0","34","4","5","5","57"
"565","4","2","0","7","1","1","0","0","2","2","1","0","3"
"565","5","7","0","18","3","5","0","0","4","1","1","0","7"
"566","4","7","0","24","3","13","0","0","6","0","0","1","10"
"567","1","70","54","2183","363","827","26","90","216","361","76","10","1082"
"567","2","71","36","1874","332","754","55","141","248","219","56","10","896"
"567","3","73","5","1950","372","853","24","88","169","152","54","10","1012"
